execid_num,W0,nS,nSu,nO,K,T,P0,NumOfShares,sigma,permid,d,rf,phi,Nd1,Nd2,BS,year,CV,LD,PC,MD2
1101,45181.50674011212,0.0003220483175150992,0.00010346908254242161,0.0021276847857348287,95052775080.66951,8.098696978573454,278873055000.0,3477000000.0,0.153,4503,0.02073,0.0664,5519.568,0.9997992905457034,0.9990445395499877,180262590262.11658,2000,0.43541060801435005,0.3067826629558203,367172942674.0336,-3.103738588613494
1136,63434.52413392603,0.00024364741847826088,0.0,0.0005618206521739131,50430010294.90574,9.208768194779402,62252053000.0,1472000000.0,0.287,9459,0.01145,0.0664,3587.785,0.8958574572812936,0.650757430774481,32382586527.83987,2000,0.8709288302931443,0.2457016109870155,70665311808.9964,-0.3873661788888643
1158,130029.1644589813,0.0007922633473305339,0.0007922633473305339,0.0016142627474505101,37069674399.339645,10.150496000274902,275005980000.0,3334000000.0,0.376,6008,0.00134,0.0664,3757.3999999999996,0.9976220784776292,0.9479391908711036,252735976086.72333,2000,1.1979300991856179,0.19203868188170137,259736031388.3645,-1.6251921702236252
1160,42122.230458447106,0.0,0.0,0.004889377826671556,6953849999.9924345,6.447091033528406,9071584000.0,409050000.0,0.463,25279,0.0,0.0664,1153.455,0.8806185043349206,0.5009875206273563,5718026491.89622,2000,1.1756089731566577,0.1998942580325064,6974115476.757808,-0.002475349654201693
1174,13823.752725500515,0.0006132728592162554,0.00034386066763425255,0.0013201185292694725,20587755843.44816,5.552188806766775,23369584000.0,413400000.0,0.289,6104,0.01772,0.0664,2260.804,0.8221277590345453,0.5958156924357814,8928333702.444729,2000,0.6809730988298787,0.28673825021418853,24284874749.07529,-0.24253116014913495
1179,9613.361772851422,0.00158055021840346,0.00158055021840346,0.009197592164820852,19451988244.459923,9.106977137303248,22737260000.0,277926000.0,0.198,4988,0.010049999999999998,0.0664,2643.9990000000003,0.9220183348598621,0.7942507976643542,10691389556.054258,2000,0.5975198169858775,0.3045321485391157,31774630373.250313,-0.8212596172120973
1180,36020.09444517275,0.0020455045453970744,0.0020455045453970744,0.020356298441036275,7645071193.940491,8.786846883318674,31118165000.0,474546000.0,0.265,10983,0.01169,0.0664,3736.1040000000003,0.9973786597632777,0.9775826705403341,23836729741.498592,2000,0.7855293262387179,0.2644283548623894,36965755759.472664,-2.0062023906810267
1208,359989.13485061255,0.015100681026091464,0.015100681026091464,0.0,130481950125.0,10.0,130371362000.0,2304317000.0,0.255,5680,0.002,0.0664,1349.05,0.88507959813619,0.6533527871511783,69218110848.63324,2000,0.8063808033429368,0.28250372766604226,179336155580.7352,-0.3943882387976863
1221,14924.998908814665,0.0040509264063274646,0.001149331857539806,0.006805506554598595,3957906531.4553585,7.645731186165577,31561966000.0,260199000.0,0.388,3532,0.005580000000000001,0.0664,2697.0620000000004,0.9981643639976179,0.9665430427674406,27885703540.69679,2000,1.0728555148248577,0.21500130285792513,28260262924.399075,-1.8322518009259927
1233,24401.537163553006,0.0034608559592822843,0.0034608559592822843,0.004834329494565576,4076974345.55606,4.792749829864763,4309405000.0,166807000.0,0.241,10974,0.0667,0.0664,2645.2,0.6428790372650405,0.4358732001159288,719719739.997004,2000,0.5276056319528586,0.25213293813357934,3744088391.428975,0.16144058937129546
1238,46555.13452772294,0.00033035228068763336,0.0,0.0036186549923094623,39666327461.915665,7.984459709191665,45528879000.0,795133000.0,0.254,1300,0.01179,0.0664,2831.551,0.8766577145667329,0.6702912416409095,20680174644.730057,2000,0.7177223715324815,0.2806525042844591,54424557211.64276,-0.4407175125843456
1240,12874.662668028197,0.0020720496894409937,0.0020720496894409937,0.0037245413837931536,2872341334.113754,5.575228438128828,6563974000.0,138460000.0,0.213,5597,0.02108,0.0664,1419.8339999999998,0.9917384778506523,0.9709019993038941,3862011399.3731527,2000,0.5029339310580137,0.31256725461746776,7446873616.571107,-1.8942185914526777
1241,9892.253936927955,0.0012101714796727194,0.001105646111946669,0.010346269315416911,6209470548.365937,5.000842621412485,8677641000.0,172207000.0,0.363,5134,0.00985,0.0664,3064.749,0.8783014075158316,0.63862146738499,4410216829.439178,2000,0.8117610679140147,0.27316620795201585,8281874669.181117,-0.354776459572344
1251,14135.591821247224,0.0004921316465177057,0.0004476784373250785,0.001621530205513425,11829802729.825525,9.803207079009777,23268285000.0,1004022000.0,0.277,11264,0.00561,0.0664,2167.969,0.9713327476073774,0.8493063509727288,16151661638.115467,2000,0.8672890383057665,0.25923257094186153,28989482590.286083,-1.0334629551199184
1267,659.5241684445601,0.0018603905264420973,0.0008226188816064706,0.00029673782969518705,21860164024.88036,8.3467049625816,22017592000.0,308353000.0,0.241,10187,0.02005,0.0664,839.256,0.819661130535544,0.5862111946051719,7903688617.6716795,2000,0.6962650148698424,0.26482595213479154,25439906413.052284,-0.21780941214688188
1298,1135.4559890618782,0.00045804979281720347,9.263587537317039e-05,0.0,4586921625.0,10.0,4587048000.0,145041000.0,0.169,3897,0.06514,0.0664,1947.349,0.6144134445884369,0.40377644657158673,515811891.79719615,2000,0.5344249245684561,0.1802981276966666,4027040262.335554,0.2435841654039095
1305,9452.327744291335,0.0021056763512579918,0.0021056763512579918,0.0076120134152315635,3564405313.490028,6.273246121510468,4999498000.0,79611000.0,0.217,6475,0.01494,0.0664,1414.624,0.9316541820909523,0.8275982588475532,2296165074.0853763,2000,0.5435079453106518,0.3133729470669611,5956352573.931036,-0.9447167911022663
1311,8700.156103459449,0.000509764505119454,0.00036769965870307167,0.0014730853242320818,10952523423.306253,4.862689673678753,13105250000.0,293000000.0,0.255,8245,0.03775,0.0664,3667.741,0.8017886904396438,0.6124514606406846,3888566564.937688,2000,0.5623134321985924,0.28348295916070254,12861402531.589846,-0.2857141335906929
1328,36301.61955142525,0.001853579617051357,0.0016592236530718876,0.0031419614592617636,23039637717.518776,4.805540635536069,66410304000.0,1626850000.0,0.276,8007,0.01941,0.0664,7080.499,0.9923553147928683,0.9656522083882901,43863185968.7041,2000,0.6050345969054958,0.30262904160116966,69312907752.28593,-1.8204166206342334
1342,15421.234383982039,0.0031436216216216215,0.0031436216216216215,0.03227762162162162,1180151315.5436544,5.158041882868542,5345200000.0,74000000.0,0.243,4199,0.02423,0.0664,1565.075,0.9996717836348215,0.9978500021096433,3879568697.2050233,2000,0.5518851466940422,0.30233896341827704,5705467813.436748,-2.8552721997068797
1343,8668.928893377137,0.0007831689887951398,0.0006599418836420902,0.0028884142866085283,13878733442.149542,4.885108611133061,14604883000.0,607058000.0,0.229,7711,0.04475,0.0664,1536.281,0.7132103937304776,0.5225863271706953,3127290578.4821634,2000,0.506142253399604,0.28205952919344285,14282407511.525547,-0.05664580540990161
1373,7394.730582269023,0.002971748878923767,0.002971748878923767,0.04913957399103139,228929475.81532684,4.836425332104453,3124751000.0,71360000.0,0.255,5709,0.015300000000000001,0.0664,1941.8400000000001,0.9999999631301639,0.9999992858677252,2735827886.846696,2000,0.5607927934808827,0.31657974209144213,3418670237.001035,-4.821019414004758
1407,25967.230632150546,1.337403917679147e-05,1.337403917679147e-05,0.021950564096206295,2783189481.158897,6.559364271282686,34561389000.0,258112000.00000003,0.344,5020,0.0009299999999999999,0.0664,1809.41,0.9999238434257962,0.9981709974470171,32551391617.284782,2000,0.8810272018538972,0.2689732875282215,36019996685.80914,-2.9062402124555735
1414,4720.304704397084,0.0030997436210474915,0.00261242013592154,0.0020347535913400887,1415927776.1505446,5.945918171577064,3033126000.0,98292000.0,0.215,9699,0.00981,0.0664,653.595,0.990789752863989,0.9665833967861728,1912730474.715423,2000,0.5242614495470268,0.32801595640388814,3701167263.276891,-1.8327940359950936
1440,3491.8170177063926,0.0018183100483610962,0.0008664024717893606,0.03331659725953788,483418443.2757523,5.344416749386413,2093134000.0,119104000.0,0.355,16478,0.00683,0.0664,1048.22,0.9951170346104012,0.9610767307107243,1682443638.0987866,2000,0.8206888087706707,0.27466421602389113,2054976289.0127175,-1.7633199727160145
1441,2238.4915456234135,0.004205081202765718,0.0034010934233799648,0.012644605242000322,1997106738.0961215,5.221614479801579,3399677000.0,124380000.0,0.411,20423,0.0,0.0664,2033.7340000000002,0.9200182341980057,0.6794009092357322,2168472655.3979325,2000,0.9391700269613391,0.25667137649869676,3093723738.6970544,-0.46602419583783994
1446,10362.735371740213,0.000717388759627149,0.0006391368558449201,0.001972332820740603,13590150602.514427,10.028272526490902,27224824000.0,623627000.0,0.2,1891,0.0067,0.0664,1253.34,0.990836586612525,0.9577902084552078,18534263145.73407,2000,0.6333489567842013,0.30522886410130406,40538479066.22291,-1.7255989794917448
1470,2553.794240795716,0.0022364861111111105,0.0014031527777777777,0.009444444444444445,2487590657.384067,5.804183391912134,2426952000.0,72000000.0,0.22,1794,0.032709999999999996,0.0664,2338.3720000000003,0.7215269018175757,0.5228716877748355,563603742.4163268,2000,0.5300212035084515,0.2867184342714215,2564382860.3874545,-0.05736226148645457
1477,17656.339306060312,0.006841655468686375,0.006841655468686375,0.003955062165757256,16184578418.50252,7.362625317720191,32078027000.0,589392000.0,0.49,3310,0.00135,0.0664,931.0,0.9381639621950109,0.5831537071180553,24008288985.4069,2000,1.3295737432668477,0.16320287066040712,21396489919.868034,-0.20996808050761032
1485,10581.869475435029,0.0008813362313679777,0.0008813362313679777,0.005682856691738921,6379695821.442631,6.884771885696722,9015360000.0,297673000.0,0.257,28701,0.01435,0.0664,1975.701,0.9164212699507205,0.7602344259977428,4414141203.271168,2000,0.6743384152474059,0.2879117818174165,10277078395.008347,-0.707056852616597
1486,48085.410568791674,0.01908756459831593,0.01908756459831593,0.005858118607928879,4788559664.719855,10.593571353560717,16506445000.0,221368000.0,0.278,29028,0.0,0.0664,558.359,0.995304753588777,0.9547411154089447,14166372860.901789,2000,0.9048279220319113,0.2649284955686276,22149330367.81031,-1.692672780244514
1493,34872.88610070767,0.00039360766365379113,0.0001624010752104216,0.0020729530100033395,59598207929.39868,3.979682075675302,54421174000.0,2338519000.0,0.303,8543,0.08,0.0664,5473.778,0.5248588824127834,0.2938725356652523,7327926267.961782,2000,0.6044589578173805,0.2417143999895147,42946034419.367516,0.5421066014180168
1496,4767.612894168581,0.0024328982873506252,0.0024328982873506252,0.010270462764102282,1629819570.661573,5.0191696931183145,1686084000.0,54477000.0,0.272,6830,0.03368,0.0664,1274.1589999999999,0.7356147449369626,0.508181198653278,453905159.2457032,2000,0.6093752953440641,0.27980753315513557,1650316004.5322998,-0.02050866144890252
1504,9391.39896755656,0.0015224178177852135,0.0015224178177852135,0.00337175823796199,5387045224.001406,6.2741733731953,9239711000.0,202629000.0,0.254,4058,0.0097,0.0664,2178.2,0.9577589498936626,0.8619285693233778,5265699857.888437,2000,0.6362268222458621,0.30660644263730746,10771071264.695864,-1.0890249998601722
1508,8446.598239253482,0.0030648858903307976,0.0016057622801280505,0.029121200647137795,863263821.4644524,4.737361835562352,3566520000.0,116204000.0,0.245,11060,0.02833,0.0664,1742.0,0.9994529745865958,0.9968514721359996,2488591090.5573587,2000,0.533254295978598,0.302604663565493,3705290352.5934024,-2.7318983950274425
1510,7747.838232192817,0.0005065134946992878,0.0005065134946992878,0.0022101648949284292,30266370585.618183,5.3669742023392395,30411781000.0,367749329.65584,0.33,1356,0.0097,0.0664,2994.986,0.7842322683270754,0.5088018451647908,11857019265.976015,2000,0.7645021194442454,0.28273932234612476,30781250610.03316,-0.022064744209168808
1512,26781.206722531926,0.004142340249853994,0.004024864567320278,0.012547483670880126,15673682030.361643,7.255555910985986,74425636000.0,446901000.00000006,0.267,1447,0.005410000000000001,0.0664,5451.346,0.9991579929070242,0.9922770981604631,61893873740.99227,2000,0.7191949147055199,0.2961729356049717,89451461156.94162,-2.4217539739552856
1519,12476.697900477691,0.0005155441698214179,0.0,0.0028698194359106496,12315967639.352694,5.920468292951503,13751708000.0,201812000.0,0.217,11247,0.030289999999999997,0.0664,1283.337,0.8099566530881475,0.6367300444974628,4016796900.435664,2000,0.5280046699100238,0.2900610144368678,14813762967.881243,-0.34973189994080595
1522,1989.762712195082,0.005035329087048832,0.005035329087048832,0.004851380042462845,1949333438.9403436,5.4152525752971,3807595000.0,94200000.0,0.239,3497,0.032639999999999995,0.0664,1915.171,0.9648973238708618,0.8951541908307398,1860775605.238239,2000,0.5561696165321742,0.2864031920765312,3916327537.4734244,-1.2544138573966348
1523,178691.4051618895,0.0005118931384497017,0.00030995513947352745,0.0023752957129572505,76115482264.81033,9.857685035412782,127328230000.0,1980806000.0,0.206,2403,0.0134,0.0664,2726.5339999999997,0.9729903893232953,0.8997107657017436,72970651416.61325,2000,0.6467771812322824,0.28359960595610284,174175809128.45847,-1.2799052284531278
1525,3027.4778979016223,6.470819729477612e-05,6.470819729477612e-05,0.00142578125,4692016286.018654,5.772081997291827,4493791000.0,137216000.0,0.17,10860,0.07756,0.0664,974.6210000000001,0.47639965456773814,0.3200283517025886,344704239.50756335,2000,0.40842767991620477,0.234563767652219,3876271144.402403,0.4676195197271426
1526,2664.453713514875,5.987851359838936e-05,5.987851359838936e-05,0.0005150051192924191,5778763648.819231,4.598358438101423,5286732000.0,232454000.0,0.19,8099,0.06612,0.0664,1198.19,0.49539650553819753,0.3376185211972599,494729939.6806402,2000,0.407431883405633,0.2709062759998368,4871916814.931242,0.41897138888102964
1535,14663.104276633654,0.0002864047159792809,0.0002864047159792809,0.004755388374764309,9789673086.926651,5.155887359069951,11480353000.0,369128000.0,0.422,9563,0.030289999999999997,0.0664,12905.718,0.7994509643110139,0.45281360321442576,4703159680.201126,2000,0.95821763939755,0.21562793417150117,8738387795.173574,0.11855589889588211
1539,12905.402705733924,0.006830515744852644,0.006830515744852644,0.005979519916565739,9400271768.827085,3.26922220354315,13084612000.0,237792000.0,0.273,10726,0.006540000000000001,0.0664,3991.54,0.9054455734396576,0.7937804446323767,5591057652.018777,2000,0.49361104283420104,0.3457133978059965,14087763638.80363,-0.8196088782996482
1542,23684.172834667002,4.745063365753021e-05,4.745063365753021e-05,0.0010524864917968366,19174879398.935932,5.089882926227599,61354805000.0,1017900000.0,0.36,1602,0.0,0.0664,2247.6180000000004,0.98790942896056,0.9253560393219311,47957943177.314156,2000,0.812187679812429,0.28685943783867063,61856507150.41808,-1.442051231818924
1544,17616.439070021082,0.004769958730610503,0.00466009676960296,0.03280404155400598,342555623.26929116,4.827178853114267,443149000.0,14054000.0,0.306,7835,0.025910000000000002,0.0664,665.32,0.8437140504842753,0.632142187244793,172773223.20848647,2000,0.6723077562323727,0.28082892669686504,429817056.7875512,-0.33753235553401595
1549,93061.22655052859,0.0005414064216440162,0.00032272774148421493,0.003964656745595825,71643596450.00615,1.173320617150854,194455907000.0,1784216000.0,0.304,6066,0.00436,0.0664,10372.4,0.9996845466610991,0.9989947431255258,127195424212.34952,2000,0.32929257227367476,0.37596056922540566,198101881252.861,-3.088674808186995
1555,11561.281164008944,0.009635096191292157,0.006714307967910273,0.07949770231326427,961861228.8167735,8.139993336898518,5853053000.0,51356000.0,0.357,8488,0.0059299999999999995,0.0664,16819.581,0.9971582588798888,0.9596778134695596,5023731625.6442,2000,1.0185450460310428,0.22629276468301535,5700032047.188806,-1.7469594453217498
1561,31737.328608148815,0.00020373872464320213,0.0,0.008253071386783854,3690294878.053855,6.150601573787417,11406575000.0,147002000.0,0.256,10519,0.01695,0.0664,3107.029,0.9949727045408872,0.9737527272166063,7837026894.143392,2000,0.6348904037231404,0.29383580846708446,12639088565.783045,-1.9390557868740312
1587,5000.877698054692,0.0001590919935108312,0.0001590919935108312,0.009107727359480866,3834253745.908974,5.445390201709405,4106372000.0000005,167664000.0,0.506,7881,0.0049,0.0664,1889.6200000000001,0.8243509168681589,0.4017983653274834,2222815870.6523066,2000,1.1807692093228335,0.19345141021697557,2858575569.611022,0.2486949820599489
1590,4915.776819249464,0.0016914524580170398,0.0016914524580170398,0.017326588966137854,3073248421.484472,6.611666290946928,7147550000.0,103345500.00000001,0.202,6241,0.01883,0.0664,2316.824,0.9936170702787139,0.9756282994359824,4337629149.819205,2000,0.5194058445337312,0.30779311534395426,8553969039.969724,-1.970829325995959
1611,8936.118479194227,0.0004581067887245725,0.0004581067887245725,0.002754364436004693,18040122104.741898,3.749950592890385,29303562000.0,223281997.74976403,0.26,4060,0.02604,0.0664,3006.447,0.9352213884040699,0.8443183909217052,12981436785.72503,2000,0.5034845182122187,0.31875401813244875,30033359718.920918,-1.012365729003949
1634,3600.632247060936,0.0009039016939738962,0.00055677589558456,0.008275479033601778,2143172106.0241272,5.207657397839123,2080228999.9999998,72020000.0,0.251,3863,0.05394,0.0664,6059.299,0.635943209588369,0.410929987430624,375697891.34334993,2000,0.5727893362496046,0.2556659971221145,1883857588.1127303,0.22515335529511624
1639,8036.178950870117,0.008388248660931668,0.008388248660931668,0.05554698912514203,163458911.56141007,10.501355090780496,898338000.0,24644000.0,0.271,8717,0.00658,0.0664,2209.428,0.999015070035094,0.9866728050993728,757227319.3258724,2000,0.8781970275638665,0.25318053711192423,1144957092.3844976,-2.2165422188525974
1665,4768.444268059301,0.002204962052283521,0.002204962052283521,0.012814943855132927,814762970.548439,5.045342634060447,896476000.0,45062000.0,0.447,8123,0.04543,0.0664,1235.4250000000002,0.7588431410812544,0.38153258285296143,318569620.85585034,2000,1.0040442551844933,0.19162769417745415,601977412.4533964,0.30145813984929265
1673,9554.741896357213,0.0013972199885123493,0.0013972199885123493,0.005942527283170592,5545967252.610405,4.247238322712818,10873112000.0,174100000.0,0.23,8247,0.024300000000000002,0.0664,1796.793,0.9790505492954598,0.9406814574197779,5666467948.691308,2000,0.4740030667321764,0.3215874139784322,11620400676.52541,-1.56051984023546
1748,6165.145158739305,0.0020949722245720893,0.0020949722245720893,0.00652981041273064,2912031493.569316,6.060833909761134,2963698000.0,106389000.0,0.368,5589,0.038740000000000004,0.0664,7149.804,0.7445508164277478,0.40186182721137836,962326786.7978725,2000,0.9059704031564672,0.20927074712934346,2324928516.906905,0.24853091385827322
1761,9128.983771045177,0.001398933410449856,0.0009636134761123065,0.004215325207746808,2073466954.113019,6.242227771608253,1499324000.0,117571000.0,0.384,15110,0.07059,0.0664,2703.2149999999997,0.545584514345785,0.1990862150607144,253762142.6461677,2000,0.9594029071720944,0.16205745263160487,921854788.8557073,0.8448896922403705
1770,49146.294256045534,0.0001467203920179478,0.0,0.001623568307946629,15751369976.560686,6.3005128221307505,8792898000.0,338760000.0,0.365,8972,0.03012,0.0664,2878.968,0.528406988676235,0.19907943546118212,1779375311.6287906,2000,0.9161800154600456,0.21688177495758396,7263298358.487636,0.8449139754736046
1829,8267.385093732497,0.0047749428200531616,0.004179962292143166,0.032808926253322615,2183293254.287909,11.095919136730643,5069818000.0,129416000.0,0.213,4213,0.011120000000000001,0.0664,2554.857,0.9919503707200421,0.9551651944566832,3447053909.8749514,2000,0.7095144503914861,0.2741635283943243,7278916012.529529,-1.697143091425266
1840,4031.008367247344,0.0037428701413176383,0.002235861127697689,0.008647530495606928,669107786.663532,5.075599205439556,775016000.0,35169000.0,0.265,4622,0.025,0.0664,1365.695,0.8150321723285743,0.6177485586544678,261306555.67424148,2000,0.5970208993008476,0.29403822871854657,800147834.9680458,-0.299572998660123
1850,58019.65775471752,0.09298114549982213,0.09298114549982213,0.049567176568243804,251937673.314024,5.55265060149809,365885000.0,33732000.0,0.455,10033,0.0,0.0664,1445.7269999999999,0.8902736524240887,0.5619125007185409,227825043.0403071,2000,1.0721648617517467,0.2245386831574296,297747654.5413822,-0.15581988189264478
1855,3386.824296728805,0.015283195905601366,0.015283195905601366,0.01717571794142735,445540962.677573,5.859169370853032,847300000.0,24619000.0,0.28,13839,0.0034799999999999996,0.0664,959.15,0.9664635007445812,0.875631880413311,537965148.3403934,2000,0.6777601926012458,0.3106750147065467,973632887.797386,-1.153424380602674
1875,5888.30681545032,0.049494224008036165,0.049494224008036165,0.020363374314851614,238096079.44993415,5.461982096919783,348030000.0,45793000.0,0.472,13326,0.0,0.0664,1340.931,0.8896110182388931,0.5482956104815493,218775114.56792295,2000,1.1031057154598451,0.2171081542452768,272201658.8553983,-0.12135636249397061
1883,3018.040716707478,0.002556429978518892,0.002556429978518892,0.0014848691830249754,2657143558.5785646,5.958303267860362,498767000.0,33673000.85286975,0.322,8210,0.040510000000000004,0.0664,2677.991,0.06189002694446977,0.010033585203724216,6299487.337561026,2000,0.7859902773093532,0.23010955517974585,427309752.71194637,2.325089585655453
1902,337771.3745151746,0.2564950177417003,0.2564950177417003,0.0,540041250.0,10.0,539385000.0,20573000.0,0.305,9289,0.03048,0.0664,1175.534,0.803283915013466,0.4557744586802276,192735785.4024371,2000,0.9644946863513557,0.18472934350897058,485172550.37919706,0.11108503281897997
1903,11366.643077380757,0.2916167224080268,0.2916167224080268,0.023968784838350052,101193409.03227134,5.581358121646392,92025000.0,8970000.0,0.303,13693,0.031219999999999998,0.0664,1116.5990000000002,0.6913006708248373,0.4143793288656976,24497007.057759963,2000,0.7158344136671788,0.2593963734686582,86678251.45851722,0.21629390756746122
1918,10418.905237631361,0.00038906125263081504,0.00038906125263081504,0.0034454604833442197,3092387032.1914535,5.2254643360159765,3019583000.0,110232000.0,0.352,5229,0.04,0.0664,2622.48,0.7068339928346088,0.3972439189407271,863476744.5084867,2000,0.8046464646599297,0.23417535283098176,2507642413.631799,0.2604873940389854
1947,3798.990229055792,0.3531663506636064,0.3531663506636064,0.01387087117054186,105161719.64662988,4.4379250200696045,296843000.0,15031500.000000002,0.511,11213,0.0,0.0664,386.323,0.9621297013594121,0.7578680808999185,226244162.5377042,2000,1.0764921825845253,0.2234972335656445,223288328.95199263,-0.6994612232584833
1964,976.0381261022058,0.25080742178025706,0.25080742178025706,0.0,25776996.0,10.0,25769000.0,16492000.0,0.567,16454,0.0,0.0664,269.201,0.897361445115535,0.29932181171671024,19152199.510168824,2000,1.793011433315471,0.07994762603972101,10031470.677581465,0.5263520519996557
2041,11212.378619972338,0.017637937067642863,0.017637937067642863,0.015157061721084223,799835702.4472758,5.237104072734631,1208762000.0,55726500.0,0.235,1239,0.01103,0.0664,2416.249,0.9424817716274122,0.850402878791339,594893257.3360467,2000,0.5377909188678904,0.325851563715029,1397892313.1804569,-1.0381628554984208
2062,214438.00977784465,0.00823195425871913,0.00823195425871913,0.028028352890949494,2801176283.769416,7.464003433165388,37934194000.0,751881000.2280706,0.34,3226,0.0,0.0664,14750.624,0.9999286065544135,0.9979760144984441,36228465031.530754,2000,0.9288911652469943,0.259147486958131,40449057838.06038,-2.874399090877803
2076,6504.818437853313,0.00017558573620685705,0.00017558573620685705,0.0033433341730985046,6677471738.542992,5.976843567769253,8906902000.0,218315000.0,0.303,1243,0.014499999999999999,0.0664,978.912,0.8806102685718595,0.6690462904242733,4188289049.828815,2000,0.7407617910727626,0.27804653686838116,9231860945.448496,-0.43728121194858205
2088,7103.038939469833,0.0002770554242185448,0.0002770554242185448,0.007642906607445614,6053179789.863545,7.951690297567316,13240303000.0,167508000.0,0.317,3336,0.0,0.0664,2179.3709999999996,0.9721382696826153,0.8459678244274618,9851221931.235401,2000,0.8939001098065946,0.2675450712029208,15055283128.678822,-1.0192920204139702
2109,6322.300141117443,0.0013924664602683178,0.0004671001031991744,0.010819318885448917,1268351415.0524926,5.763882045565468,1668972000.0,48450000.0,0.341,3416,0.01159,0.0664,1068.487,0.8708698611494315,0.6224177580843163,821130480.924933,2000,0.8186757405349191,0.2669064890554214,1637238954.7514079,-0.3118368939079979
2114,4372.39578372868,0.0015158708414872797,0.0008843052837573384,0.023561643835616437,1199688839.6204178,5.181051309816837,3536078000.0,102200000.0,0.391,1359,0.0,0.0664,4479.697,0.9796272298153538,0.8761837386107635,2718865425.2783647,2000,0.8899911827069455,0.26847950864193043,3356832623.083631,-1.156118908612522
2205,4545.243384820712,0.016566089238845144,0.009399055118110235,0.01791601049868766,412911535.3303679,4.978898976386686,2000138000.0,38100000.0,0.411,3650,0.02329,0.0664,1479.394,0.9920885760406838,0.9326593152930028,1490359804.6709635,2000,0.9170826538487222,0.23330296586724825,1627973868.3288643,-1.4958936573852266
2221,5015.382814839616,0.0006993827803691059,0.0003212913190847742,0.00262333666358159,5289644315.567517,5.471779830587044,4925018000.0,163151000.0,0.306,3734,0.041420000000000005,0.0664,951.581,0.6733093574639596,0.3948422428702809,1191275589.6204767,2000,0.7157901761108826,0.2461639647026946,4370315492.140312,0.26672034815405615
2233,6034.530367786364,2.3842784420504317e-05,2.3842784420504317e-05,0.0009106555809527279,27521381875.002964,1.0000000000028602,18329860000.0,366000062.98792076,0.163,4093,0.043890000000000005,0.0664,3319.472,0.011487549306721523,0.007407943151218954,10744271.191280246,2000,0.1630000000002331,0.37677275950340894,18499744553.502285,2.4368484737115277
2235,14084.02918275276,0.0021619640138469034,0.0018913702554832596,0.011743454969046292,5507663888.839599,1.231614656319969,28864844000.0,455842000.0,0.279,3813,0.00607,0.0664,4402.549999999999,0.9999999953954868,0.9999999726109515,23574681193.554832,2000,0.3096289980970819,0.37743779987956527,29636082964.89148,-5.435059673712656
2276,7455.338197466651,0.0012229337559701012,0.00015206356685442592,0.003200830995266753,3596779207.0653305,5.723666449573534,4464875000.0,93382000.0,0.235,5256,0.01318,0.0664,1301.171,0.8863740304242245,0.7406173090669217,1848381458.6037016,2000,0.5622183558704735,0.3158710567753211,5169675946.816584,-0.6452497022353288
2308,7272.88724879161,0.0016765465838509315,0.0016765465838509315,0.015351055900621118,1447404499.7901082,5.064867489725366,1337069000.0,40250000.0,0.309,1762,0.05753,0.0664,807.187,0.617257998012693,0.3456374990180222,259301643.68299806,2000,0.6954125486259704,0.2340736039516921,1098126969.1016958,0.3971253894716327
2332,5706.911479644769,0.006266354856344529,0.006266354856344529,0.009617526169794893,1962393677.6617792,3.9154667056703554,2012788000.0,98778000.0,0.325,3964,0.00834,0.0664,904.189,0.7625323417186022,0.5284511760535241,685892584.4006075,2000,0.6430949935945943,0.3139947192397269,2054571349.6245878,-0.07137708338277808
2387,15943.206080159556,0.001068288138682436,0.001068288138682436,0.0072945989185686224,3704169494.5071235,8.811969608219842,8211263999.999999,98758000.0,0.259,1913,0.013580000000000002,0.0664,1889.917,0.9785764566972506,0.8955067185504846,5281324041.11673,2000,0.7688405122579033,0.2633785449799795,9731784081.83393,-1.2563570041761236
2416,8842.888904758413,0.00542801185155426,0.00542801185155426,0.0069193491688846484,1334236253.103583,5.042140010371659,3090914000.0,79652000.0,0.323,5492,0.0245,0.0664,2046.5890000000002,0.9650254216697516,0.8614711287650864,1813807133.3893466,2000,0.7252871328943212,0.2710392387821491,2935012739.792267,-1.086952635819517
2427,5469.680308230354,0.004128368963056113,0.0,0.01793695408354009,114939157.45634404,4.4939611509973645,116590000.0,29423000.0,0.384,5505,0.0,0.0664,1602.682,0.7855583012000326,0.49085049749327675,49725835.23366407,2000,0.8140402542144138,0.28642765123569325,112813020.19131193,0.02293641258439081
2454,11572.327780017216,0.0002799532534468924,0.00023283379336292172,0.0011835135162131293,6782281272.370067,4.865219161797264,6981566000.0,210119962.8,0.499,28338,0.00356,0.0664,1371.76,0.8035612010995782,0.40274594379938167,3536323120.699604,2000,1.1006563662227555,0.21395684746064594,5172113474.281626,0.24624589812222797
2498,3630.8817237364988,0.0004329372468469853,0.0004329372468469853,0.002991860710652104,2130186671.7101142,5.290330928497984,2033313000.0,260464999.99999997,0.348,5686,0.0096,0.0664,665.5519999999999,0.7634605621606237,0.4669470402767235,775436141.4853818,2000,0.8004250350687563,0.27525266302324014,1993351037.2477996,0.08294649899178062
2516,4045.8918700750223,0.00025891621058073995,0.00025891621058073995,0.0014369444907427877,7391418910.5041895,5.920166372985067,6763497000.0,293987000.0,0.201,5742,0.06557,0.0664,3137.235,0.5291156130269855,0.33869986062203733,737616738.5577955,2000,0.48906097946469795,0.24009654562358923,6030702358.152989,0.4160140512914358
